SrcBytes,SIntPktMax,Proto_arp,Proto_icmp,Proto_ipv6-icmp,Proto_tcp,Proto_udp,State_CLO,State_CON,State_ECO,State_FIN,State_INT,State_NRS,State_REQ,State_RST,State_TST,State_URH,State_URHPRO,label
986,7315.849,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
8737,17591.654,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
3379,2561.884,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
442,17055.67,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
6060,1435.928,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
1457,203.965,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
9240,662.905,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
2937,2725.314,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
1282,1006.499,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
7481,34105.596,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
3593,59391.456,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
3379,2306.189,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
1280,1004.85,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
781,145.332,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
824,138.584,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
180,30719.912,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
254,53247.776,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
120,50687.936,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
774,2098.427,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
2705,22207.086,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
425,5.446,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
1276,1004.422,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
11543,18106.848,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
3313,2943.788,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
774,1.268,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
2929,2177.879,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
13023,13008.134,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
2945,2365.061,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
262,56201.352,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
11215,14060.041,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
2863,2332.391,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
540,39911.116,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
342,58376.88,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
120,100.233,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
16212,43060.604,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
2945,2686.365,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
9300,681.445,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
5428,4984.023,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
2813,22961.704,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
180,37375.976,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
486,59014.876,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
552,59130.56,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
2970,23090.216,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
3313,2219.11,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
120,48895.88,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1018,13181.017,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
9120,850.233,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
10002,23219.002,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
8727,15805.182,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
120,101.632,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
3618,58508.596,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
11248,49234.636,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
168,59264.248,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
733,23523.154,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
3429,58645.204,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
716,108.692,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
120,100.441,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
180,27600.04,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
120,38400.104,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
9180,993.572,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
11248,49260.652,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
2878,21905.574,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
132,0.496,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
774,52174.048,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
1278,1004.368,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
120,100.244,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
9360,658.981,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
3448,20019.396,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
3313,2413.302,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
6120,910.485,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
1646,12141.226,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
2148,32610.89,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
853,248.094,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
526,15234.983,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
2863,2476.002,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
7106,679.744,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
3608,13037.935,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
849,9100.54,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
9300,644.231,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
120,101.604,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
1285,1007.118,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
172,74588.728,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
806,106.469,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
9120,1155.103,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
927,103.836,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
9060,909.891,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
774,0.997,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
3415,58339.38,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
740,17204.86,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2
2945,2702.101,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
795,1173.111,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
774,1.181,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
2929,2309.751,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
120,90080.248,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
6242,43063.264,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
6060,942.207,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
774,1.895,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
774,7778.072,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
1282,1004.78,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
774,43156.368,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
774,18959.574,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
3379,2505.815,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
12468,14006.877,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
498,59050.816,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
774,1.501,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
595,12160.329,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
2961,22431.454,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
5435,8984.732,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
6120,902.297,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
6060,1436.329,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
2896,21699.784,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
9360,596.67,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
6120,816.417,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
9300,682.522,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
2880,4926.532,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
887,134.423,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
6120,873.2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
210,53247.916,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
775,650.498,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
774,15793.68,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
3527,58527.456,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
120,36096.16,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
4599,13311.335,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
7480,34012.812,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
6120,908.787,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
1281,1006.327,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
1278,1004.849,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
540,39890.748,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
574,784.683,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
823,1524.482,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
1054,11139.15,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
1279,1004.555,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
9986,49223.284,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
276,778.565,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
774,1.252,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
746,2459.389,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
3313,2516.468,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
774,1.179,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
540,39903.212,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
2793,3360.994,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
180,27392.04,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
774,38791.26,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
9300,765.357,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
6120,873.825,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
1022,7047.471,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
6060,1483.32,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
9120,829.222,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
592,17872.356,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2
12474,14005.393,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
13717,14005.342,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
1281,1007.295,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
9300,591.07,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
180,38144.2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
540,39924.148,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
2929,2112.357,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
6241,46244.992,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
774,6984.729,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
686,11136.347,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
6120,812.4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
120,101.89,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
612,59008.708,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
1276,1006.972,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
494,2216.114,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
3313,2407.59,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
3379,2866.984,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
819,2425.04,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
854,7063.835,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
2761,23556.42,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
8738,22095.706,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
774,11223.462,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
948,9087.388,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
120,101.934,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
360,6939.097,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
841,95.783,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
2871,2493.919,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
1042,9088.384,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
120,100.174,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
2569,1980.199,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
794,245.924,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
1279,1004.755,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
9990,15810.866,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
229,0.297,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
120,100.352,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
7474,26011.036,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
9986,49274.112,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
9120,860.055,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
180,28159.656,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
774,58901.64,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
1488,31054.376,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
2687,22352.926,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
774,15486.262,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
1279,1005.201,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
592,4097.185,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2
4100,13056.281,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
540,39970.812,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
831,571.368,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
16239,43059.812,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
222,21413.104,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2
2957,5523.23,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4070,25854.868,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
774,18989.036,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
831,2839.787,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
774,1.808,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
7481,34011.996,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
335,10000.251,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
2162,2015.363,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
774,2.562,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
120,31840.042,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1279,1007.396,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
3869,58856.252,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
3313,2407.37,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
14951,23021.734,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
774,2106.809,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
9300,680.801,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
9120,823.311,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
2345,21926.044,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
120,32256.14,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
540,39926.792,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
3313,2280.537,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
840,1908.253,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
5606,636.33,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
3722,6655.66,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
952,9087.196,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
2895,2759.887,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
774,36154.136,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
498,59015.788,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
2929,2247.82,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
4992,49269.24,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
2759,23038.06,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
6060,1483.464,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
784,2174.656,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
2937,2851.919,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
1280,1004.828,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
694,9091.886,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
1279,1005.374,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
1280,1007.744,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
855,1686.135,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
120,37888.072,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
120,35328.144,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
120,100.745,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
16239,43061.648,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
774,1.253,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
60,60640.208,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
11211,18006.064,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
1282,1003.981,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
3313,2529.971,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
3269,3360.4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
1280,1006.723,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
8736,32647.012,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
85,30361.056,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
120,101.551,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
9300,592.052,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
3313,2140.598,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
6120,902.575,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
3236,1667.517,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
3060,56.131,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
9974,17201.774,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
552,755.291,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
1115,9500.06,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
4284,26367.484,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
120,100.227,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
9180,647.116,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
612,59018.724,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
1280,1005.735,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
9240,680.69,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
6120,828.689,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
9300,594.049,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
120,38400.156,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
540,39958.892,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
774,1.277,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
3313,2324.041,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
6120,878.597,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
6120,923.74,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
120,35328.264,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
120,38400.096,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
3073,3265.829,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
847,9106.882,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
120,50944.344,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1281,1003.471,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
120,101.23,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
9180,706.361,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
9300,593.253,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
6060,873.719,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
3625,58751.56,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
9360,590.279,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
832,6636.064,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
540,39965.976,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
174,78687.408,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
2938,46.276,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
6120,829.543,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
498,58009.06,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
425,9.437,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
83,7038.363,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
120,46079.792,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
9180,865.254,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
784,5391.319,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
6120,855.858,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
1023,7030.081,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
2953,2427.846,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
3313,2563.398,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
9360,658.382,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
9240,684.127,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
132,0.621,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
425,23.31,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
222,1023.939,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2
1279,1006.838,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
518,15235.574,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
2929,2452.719,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
7501,35149.976,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
7501,30228.056,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
1024,7035.122,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
774,52333.996,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
3313,2553.5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
917,13203.749,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
6120,891.734,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
6120,892.223,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
2871,2543.855,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
425,8.884,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
120,36095.948,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
9300,847.378,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
9120,832.028,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
9360,607.972,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
888,23297.366,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2
6120,850.486,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
863,9090.946,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
120,33200.376,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
2628,22910.646,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
5355,58418.132,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
120,101.564,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
3313,2411.413,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
120,100.142,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
851,5005.703,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
168,3433.369,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
6120,811.622,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
12450,26107.986,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
229,1.017,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
